CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
17200,70,100,14,S,M,M,3,Y,0,0,100,84000,W,3,O,0,14,56,NA,2,146,A,0,1,0,0,0,1,0,0,0,N,0,170,146,99,0
17201,52,100,3,S,F,M,3,U,45,65,45,1.00E+05,W,7,E,0,3,10.05,0,7,40,A,0,7,0,0,0,7,0,0,0,N,0,50,50,37,0
17202,51,100,14,S,F,M,4,Y,65,45,100,83000,W,4,A,0,2,102.9,1.61,7,3,A,0,2,0,1,1,2,0,0,0,Y,3,197,20,6,0
17204,62,100,14,S,F,M,4,Y,100,100,100,105000,B,3,E,0,5,0,0,1,34,A,1,1,0,0,0,1,1,0,0,N,0,34,34,20,0
17205,51,100,1,S,F,M,4,Y,100,25,15,141000,W,4,E,0,0,43.97,0,6,14,A,0,3,0,0,0,3,0,0,0,N,0,26,26,12,0
17207,46,100,14,S,F,M,3,Y,65,75,100,74000,U,8,E,0,5,39,0.46,1,28,1,1,0,0,1,0,1,0,1,0,N,0,95,29,3,0
17208,59,100,12,S,F,S,3,Y,100,45,45,32000,H,5,O,0,6,48.97,1.03,3,60,2,0,1,0,1,0,2,0,0,0,N,0,62,62,38,0
17209,47,100,8,S,F,M,2,Y,45,100,100,109000,M,3,O,0,3,60,0.8,4,50,A,0,3,0,0,0,4,0,0,0,N,0,123,123,100,0
17212,78,100,14,S,F,M,2,N,15,0,45,76000,U,6,E,0,4,140.95,0.85,9,33,A,0,4,0,0,0,4,0,0,0,N,0,33,33,7,0
17217,64,100,14,S,F,M,2,N,15,0,45,31000,W,5,O,0,8,65.5,0.79,7,116,A,0,1,0,0,0,1,0,0,0,N,0,189,116,103,0
17218,37,100,4,S,F,M,3,Y,100,75,100,135000,W,4,O,0,10,60.2,0.79,3,116,A,0,2,0,0,0,2,0,0,0,N,0,189,116,91,0
17220,56,100,14,S,F,M,6,Y,0,0,100,76000,U,3,O,0,13,32.97,0.79,2,132,A,0,1,0,0,0,1,0,0,0,N,0,188,132,107,0
17221,76,100,14,S,F,M,2,N,35,0,35,55000,R,2,O,0,3,9,0.83,1,52,A,0,1,0,0,0,1,0,0,0,N,0,188,52,37,0
17222,50,100,14,S,F,M,2,N,15,45,45,15000,W,2,E,0,4,145.1,0.53,4,42,A,0,4,0,0,0,4,0,0,0,N,0,42,42,28,0
17226,58,100,5,S,F,M,2,N,0,0,0,62500,M,3,O,0,9,99.95,1.1,3,76,A,0,3,0,0,0,3,0,0,0,N,0,156,156,94,0
17227,52,100,14,S,F,M,6,Y,45,45,100,68000,W,2,O,0,9,31,0.92,2,187,2,0,0,0,1,0,1,0,0,0,N,0,187,105,79,0
17228,58,100,14,S,F,M,3,U,45,65,35,98000,M,7,E,0,4,19,0.62,1,40,A,0,2,0,0,0,2,0,0,0,N,0,117,117,93,0
17230,57,100,14,S,F,M,3,N,15,15,35,78000,W,4,O,0,13,19,1.58,1,125,A,0,1,0,0,0,1,0,0,0,N,0,186,125,113,0
17231,43,100,14,S,F,M,3,Y,45,65,100,66000,M,2,E,0,3,54.5,0.7,4,40,A,0,2,0,0,0,2,0,0,0,N,0,143,40,25,0
17232,47,100,5,S,F,M,3,Y,55,75,100,172000,H,5,O,0,7,22,0.92,1,109,A,0,1,0,0,0,2,0,0,0,N,0,186,109,84,0
17233,64,100,14,S,F,M,2,Y,45,100,100,52000,R,2,O,0,9,11.97,0.67,1,64,1,0,0,0,1,0,1,0,0,0,N,0,186,65,49,0
17234,63,100,10,S,F,S,4,Y,65,100,75,49000,M,1,E,0,1,51.97,1.29,2,24,S,0,3,0,0,0,1,0,2,0,N,0,186,30,13,0
17235,56,100,13,S,F,S,4,Y,65,45,100,116000,U,4,E,0,4,37.97,1.06,1,26,A,0,2,0,0,0,3,0,0,0,N,0,186,52,37,0
17238,63,100,14,S,F,M,6,Y,100,65,45,64000,M,5,E,0,4,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,34,0
17239,55,100,1,M,F,M,4,N,0,65,45,152000,W,7,E,0,5,115.97,1.58,6,35,1,0,2,0,2,0,4,0,0,0,N,0,63,63,52,0
17240,63,100,14,S,F,M,2,Y,45,45,75,66000,W,4,O,0,15,19.49,NA,2,131,2,0,1,0,1,0,2,0,0,0,N,0,133,133,120,0
17241,44,100,11,S,F,M,3,Y,100,65,45,7000,W,3,S,0,6,42.3,0.92,1,69,A,1,0,1,0,0,1,0,0,0,N,0,186,69,48,0
17242,64,100,1,S,F,M,2,N,35,0,35,41000,M,1,O,0,4,9.9,0.45,2,60,A,0,2,0,0,0,2,0,0,0,N,0,60,60,46,0
17243,56,100,5,S,F,M,3,Y,65,45,45,97000,H,3,O,0,9,221.85,0.92,3,106,1,0,1,0,1,0,2,0,0,0,N,0,190,107,82,0
17244,45,100,14,S,F,M,4,Y,0,100,100,188000,W,4,E,0,5,12,0.56,1,39,A,0,2,0,0,0,2,0,0,0,N,0,39,39,25,0
17245,61,100,10,S,F,M,3,N,55,45,45,80000,W,3,A,0,2,178.92,0.44,12,1,A,1,3,0,0,2,1,0,1,0,N,0,165,39,27,0
17246,52,100,14,S,F,S,3,Y,0,0,45,5000,B,2,O,0,10,22,0.92,1,68,A,0,1,0,0,0,1,0,0,0,N,0,68,68,45,0
17247,75,100,14,M,F,S,2,Y,0,0,100,53000,R,4,E,0,4,23.97,0.56,2,38,A,1,2,0,0,0,2,0,1,0,N,0,219,38,25,0
17248,61,100,9,S,F,M,2,N,25,0,15,61000,W,4,O,0,6,2.99,0.83,1,66,A,0,2,0,1,0,3,0,0,0,N,0,121,66,49,0
17250,66,100,8,S,F,M,3,Y,100,0,0,35000,W,4,C,0,4,29.93,0.59,7,87,0,1,1,1,0,0,2,1,0,0,N,0,385,87,49,0
17251,44,100,1,S,M,M,6,Y,0,100,100,62500,M,3,B,0,10,24.01,1,2,62,A,1,1,0,0,0,1,0,1,0,N,0,72,62,47,0
17252,38,100,5,S,F,M,2,Y,100,100,65,30000,M,2,B,0,4,57,0.93,3,51,S,0,2,0,0,0,2,0,1,0,Y,2,189,83,71,0
17253,48,100,8,S,F,M,4,Y,45,45,100,66000,B,3,O,0,7,0,0.83,0,61,A,0,1,0,0,0,2,0,0,0,N,0,61,61,49,0
17254,76,100,7,M,M,M,5,N,15,0,25,70000,W,3,O,0,14,33.94,1.89,2,125,A,0,2,0,0,0,2,0,0,0,N,0,129,129,116,0
17255,57,100,3,S,F,S,1,Y,65,45,35,137000,M,2,E,0,3,70,0.46,3,37,1,0,1,0,1,0,2,0,0,0,N,0,65,39,13,0
17256,49,100,14,S,F,M,3,Y,65,100,100,239000,W,9,O,0,15,51.97,NA,2,160,A,0,1,0,0,0,2,0,0,0,N,0,171,160,111,0
17257,53,100,14,S,F,M,4,Y,45,0,100,109000,M,6,O,0,9,28.97,1.42,2,99,A,0,1,0,0,0,1,0,0,0,N,0,185,99,87,0
17258,41,100,1,S,F,M,5,Y,0,35,75,37000,M,2,O,0,10,32,0.56,2,90,1,0,1,0,1,0,2,0,0,0,N,0,91,91,54,0
17259,44,100,1,S,F,M,5,Y,0,0,100,1.00E+05,W,4,O,0,14,57.95,NA,3,133,A,0,1,0,0,0,1,0,0,0,N,0,185,133,109,0
17260,57,100,1,S,F,M,2,Y,100,35,45,94000,M,3,C,0,12,52.83,NA,3,148,0,2,0,1,0,0,1,2,0,0,N,0,185,148,105,0
17261,46,100,13,S,F,M,2,N,0,0,0,87500,R,3,O,0,7,76.94,1.16,5,106,A,0,2,0,0,0,2,0,0,0,N,0,180,106,88,0
17262,46,100,14,S,F,M,3,Y,0,35,100,13000,W,3,O,0,8,0,0,0,184,0,1,0,0,0,0,1,0,0,0,N,0,184,84,47,0
17264,58,100,13,S,F,S,3,Y,0,0,100,34000,M,2,E,0,4,38,0.18,2,56,0,2,0,0,1,0,1,1,1,0,N,0,184,57,20,0
17265,61,100,5,S,F,M,3,N,45,15,15,146000,W,8,E,0,2,75.81,1.73,4,21,A,0,3,0,0,0,3,0,0,0,N,0,34,21,17,0
17266,38,100,9,S,F,M,6,Y,100,100,100,104000,W,3,E,0,5,40,0.73,2,58,A,0,1,0,0,0,2,0,0,0,N,0,183,58,33,0
17267,29,100,1,M,F,M,4,Y,100,45,45,6000,B,2,O,0,13,49.95,NA,1,159,1,0,0,0,1,0,1,0,0,0,N,0,183,162,80,0
17269,60,100,14,S,F,M,4,Y,55,45,45,57000,M,3,B,0,8,0,0.67,0,87,A,1,1,0,1,0,2,0,1,0,N,0,183,87,61,0
17270,44,100,5,S,F,M,3,Y,45,55,100,134000,W,5,O,0,11,50.95,NA,3,135,A,0,2,0,0,0,2,0,0,0,N,0,156,135,108,0
17272,49,100,14,S,M,S,1,U,45,65,45,94000,W,4,E,0,3,34.01,0.17,6,31,A,0,7,0,0,0,6,0,1,0,N,0,183,58,21,0
17274,52,100,9,S,F,M,5,Y,35,55,45,120000,W,4,E,0,2,185,1.3,8,19,A,1,3,0,0,0,3,1,0,0,N,0,182,74,50,0
17275,63,100,2,S,F,M,4,Y,15,100,35,102000,W,6,C,0,6,53.33,1.15,2,76,A,0,3,0,0,0,2,1,0,0,N,0,165,76,61,0
17279,78,100,14,S,F,S,5,Y,45,55,100,10000,R,2,A,0,1,39,1.03,2,9,A,0,2,0,0,1,1,0,0,0,N,0,182,120,108,0
17280,54,100,14,S,F,M,6,Y,0,100,100,184000,M,9,B,0,8,54,1.11,3,94,K,0,2,1,1,0,3,0,1,0,N,0,72,72,48,0
17281,60,100,14,S,F,M,5,Y,0,45,100,47000,B,4,A,0,0,0,0.9,1,4,A,0,2,0,0,1,1,0,0,0,N,0,182,27,13,0
17283,50,100,14,S,F,M,4,Y,65,100,100,126000,M,4,B,0,7,56,1.33,2,64,S,0,3,0,0,0,2,0,1,0,N,0,182,158,109,1
17284,52,100,9,S,F,S,2,Y,55,100,65,51000,M,4,E,0,3,43.96,0.56,3,48,A,0,3,0,0,0,3,0,1,0,N,0,48,48,35,0
17286,22,100,9,S,F,M,5,Y,0,55,100,167000,W,5,O,0,14,56,NA,2,157,A,0,1,0,0,0,1,0,0,0,N,0,181,157,108,0
17287,56,100,1,S,F,M,6,Y,100,100,0,170000,H,9,O,0,7,57.97,0.85,3,107,A,0,2,0,0,0,2,0,0,0,N,0,107,107,83,0
17288,52,100,3,S,F,M,2,U,0,0,0,62500,W,2,O,0,15,49.97,NA,2,172,A,0,1,0,0,0,1,0,0,0,N,0,181,172,120,0
17289,64,100,5,S,F,M,2,Y,0,0,0,12500,H,5,O,0,7,12,0.56,1,65,A,0,2,0,0,0,2,0,0,0,N,0,65,65,49,0
17290,53,100,14,S,F,M,5,Y,0,0,100,66000,W,3,O,0,6,24.11,1.33,2,69,A,0,2,0,0,0,2,0,0,0,N,0,69,69,54,0
17293,43,100,6,S,F,S,4,Y,100,100,100,60000,W,4,O,0,6,3.59,0.88,1,59,1,0,1,0,1,0,2,0,0,0,N,0,182,61,49,0
17294,22,100,6,S,F,S,3,Y,45,65,100,51000,M,4,O,0,14,19,NA,1,134,A,0,1,0,0,0,1,0,0,0,N,0,134,134,109,0
17296,46,100,7,S,F,M,3,Y,65,100,75,202000,W,9,E,0,5,244.95,1.29,8,32,A,0,4,0,0,0,4,0,0,0,N,0,110,67,31,0
17297,70,100,14,S,F,S,4,N,45,55,55,61000,H,5,O,0,9,83,1.63,9,97,A,0,1,0,0,0,1,0,0,0,N,0,180,97,80,0
17298,55,100,1,M,F,M,1,Y,35,100,100,10000,B,2,B,0,7,99.92,2,3,92,A,1,3,0,0,0,3,0,1,0,N,0,102,102,72,0
17300,62,100,14,S,F,M,3,N,0,0,0,158000,W,8,O,0,6,100.01,0,2,68,A,0,2,0,0,0,2,0,0,0,N,0,180,180,119,0
17301,43,100,14,S,F,M,3,N,0,65,55,22000,B,1,E,0,5,13.48,0.1,3,47,A,1,2,0,0,0,2,1,0,0,N,0,48,48,35,0
17302,49,100,14,S,F,M,3,Y,100,45,45,56000,M,3,O,0,15,68.49,0,2,129,A,0,3,0,0,0,3,0,0,0,N,0,134,134,70,0
17304,60,100,8,S,F,S,1,Y,0,100,0,62500,W,3,O,0,6,48.99,0.75,4,94,A,0,3,0,0,0,4,0,0,0,N,0,112,112,88,0
17305,49,100,14,S,F,M,3,Y,65,55,100,116000,W,4,O,0,6,83.28,1,5,72,A,0,4,0,0,0,4,0,0,0,N,0,167,156,104,0
17306,73,100,6,S,F,M,4,Y,100,15,35,140000,R,6,E,0,3,82.96,1.65,3,30,A,0,1,2,0,0,3,0,0,0,N,0,34,30,9,0
17307,38,100,14,S,F,M,5,Y,100,100,100,109000,B,2,A,0,0,139.97,0.77,9,23,L,0,2,0,2,1,4,0,0,0,Y,4,179,132,107,0
17308,65,100,1,M,F,S,1,U,45,25,15,39000,U,3,O,0,10,45.97,0.94,3,102,A,0,2,0,0,0,2,0,0,0,N,0,126,102,89,0
17309,77,100,14,S,F,M,5,N,45,35,35,333000,U,8,O,0,14,36,NA,2,134,A,0,2,0,0,0,2,0,0,0,N,0,134,134,109,0
17310,47,100,14,S,F,M,3,Y,100,100,65,107000,W,5,E,0,5,127.97,1.73,5,32,A,0,2,0,0,0,3,0,0,0,N,0,72,32,18,0
17312,40,100,6,S,M,S,4,Y,15,45,100,79000,U,3,E,0,5,32.28,0.16,3,27,A,3,3,0,1,0,3,1,3,0,N,0,55,27,13,0
17313,56,100,1,S,M,S,3,Y,45,25,35,134000,M,2,O,0,10,26,0.72,2,82,A,0,2,0,0,0,2,0,0,0,N,0,122,122,98,0
17314,52,100,7,S,M,M,6,Y,100,0,100,98000,H,4,O,0,7,0,1.26,0,82,1,0,0,0,2,0,2,0,0,0,N,0,182,110,94,0
17315,67,100,1,M,F,M,4,Y,0,100,0,45000,B,2,E,0,3,29.95,1.31,1,40,A,0,2,0,0,0,2,0,0,0,N,0,110,110,88,0
17316,50,100,11,S,F,M,5,Y,45,55,100,112000,M,4,O,0,10,35.97,0.92,1,111,A,0,1,0,0,0,1,0,0,0,N,0,183,111,87,0
17317,78,100,14,S,F,M,2,N,45,0,35,80000,R,3,B,0,10,9.99,0.83,1,70,A,0,1,0,1,0,1,0,1,0,N,0,70,70,58,0
17318,34,100,14,S,F,S,6,N,0,0,35,75000,R,2,E,0,4,14.4,0.63,1,42,A,1,0,1,0,0,1,0,1,0,N,0,46,42,34,0
17319,46,100,4,S,F,M,5,Y,75,100,100,132000,U,9,A,0,0,23.33,0.7,2,16,A,0,4,0,0,1,4,0,0,0,N,0,183,53,37,0
17320,56,100,13,S,M,M,6,Y,15,65,100,170000,W,6,O,0,6,86,1,5,96,A,0,1,0,0,0,1,0,0,0,N,0,185,96,51,0
17322,42,100,14,S,F,S,2,Y,65,100,100,77000,M,3,O,0,5,19.95,0.73,1,57,A,0,2,0,0,0,3,0,0,0,N,0,182,57,44,0
17326,37,100,1,S,F,M,6,Y,100,100,100,70000,W,3,B,0,10,30,1.07,2,104,3,1,0,0,2,0,3,0,1,0,N,0,110,110,80,0
17328,37,100,11,S,F,M,3,Y,100,100,0,117000,U,2,E,0,3,0.01,0,2,34,A,0,2,0,0,0,3,0,0,0,N,0,36,36,22,0
17329,71,100,14,S,M,M,3,Y,0,100,75,132000,M,6,O,0,13,50,NA,4,136,A,0,1,0,0,0,2,0,0,0,N,0,178,136,72,0
17330,50,100,7,S,F,M,6,Y,65,0,100,370000,W,9,E,0,3,21.99,0.56,2,28,A,0,2,0,0,0,2,0,0,0,N,0,28,28,13,0
17331,68,100,14,S,F,M,4,N,45,35,45,57000,W,3,C,0,11,91.83,0.79,4,123,A,1,1,0,0,0,1,1,0,0,Y,1,178,123,83,0
17333,54,100,6,S,F,M,3,Y,45,35,45,36000,M,3,O,0,9,47.95,NA,2,144,A,0,1,0,0,0,1,0,0,0,N,0,178,144,107,0
17334,42,100,14,M,F,M,5,Y,85,100,100,82000,W,2,O,0,10,74.92,0.94,4,106,A,0,2,0,0,0,3,0,0,0,N,0,177,106,75,0
17335,62,100,14,S,F,M,3,N,15,0,45,19000,M,3,O,0,15,59.9,NA,2,155,A,0,2,0,0,0,2,0,0,0,N,0,155,155,105,0
17336,71,100,5,S,F,M,2,N,35,0,25,17000,R,3,O,0,7,39.97,0.92,2,61,A,0,1,0,0,0,1,0,0,0,N,0,176,61,37,0
17337,53,100,14,S,F,M,4,N,45,55,45,70000,M,3,O,0,10,81.95,1,3,94,A,0,1,0,0,0,1,0,0,0,N,0,176,94,70,0
17338,36,100,4,S,F,S,2,Y,0,0,0,112500,W,4,O,0,14,27.94,1.16,2,121,A,0,1,0,0,0,1,0,0,0,N,0,176,121,109,0
17339,66,100,12,S,F,S,1,N,0,0,35,6000,H,2,B,0,7,88.97,1.58,5,117,A,1,1,0,0,0,1,0,1,0,N,0,138,117,90,0
17340,53,100,14,M,M,M,4,Y,0,100,100,142000,U,5,B,0,8,69.97,0.53,4,80,S,0,2,0,0,0,1,0,1,0,N,0,175,130,90,0
17341,50,100,6,S,F,M,3,Y,0,65,45,84000,B,3,O,0,5,15,0.68,2,56,1,0,0,0,2,0,2,0,0,0,N,0,57,57,44,0
17342,63,100,14,S,M,M,3,N,45,65,35,146000,M,4,O,0,7,13.97,1.16,1,118,A,0,1,0,0,0,1,0,0,0,N,0,118,118,106,0
17343,68,100,14,S,F,M,4,N,45,35,45,81000,M,2,E,0,5,40,0.42,4,35,1,1,1,0,1,0,2,0,1,0,N,0,50,50,25,0
17345,54,100,14,M,F,M,6,Y,0,0,100,135000,M,7,C,0,6,20,0.56,1,87,4,1,0,0,1,0,1,1,0,0,N,0,91,91,53,0
17347,47,100,14,S,M,M,6,Y,0,100,100,407000,M,9,O,0,10,62.95,0.87,2,95,A,0,2,0,0,0,2,0,0,0,N,0,178,178,110,0
17348,79,100,6,M,F,M,2,N,25,0,35,20000,B,2,E,0,4,16.97,0,2,36,A,0,2,0,0,0,2,0,0,0,N,0,36,36,22,0
17349,59,100,14,S,M,M,2,N,25,0,35,110000,M,3,O,0,12,37,NA,2,133,A,0,1,0,0,0,1,0,0,0,N,0,176,133,109,0
17351,79,100,14,S,F,M,2,N,25,15,35,35000,R,3,O,0,14,19,NA,1,134,A,0,1,0,0,0,1,0,0,0,N,0,134,134,110,0
17352,40,100,1,S,F,M,2,Y,100,100,85,20000,W,2,E,0,3,57.97,0.76,3,40,A,1,2,0,0,0,3,0,1,0,N,0,160,40,25,0
17353,61,100,11,S,F,M,4,Y,0,100,45,21000,W,1,O,0,5,18,0,2,54,A,0,1,0,0,0,1,0,0,0,N,0,174,54,41,0
17354,72,100,14,S,F,M,5,Y,45,45,45,109000,U,5,O,0,13,78.9,2.5,3,129,A,0,2,0,0,0,2,0,0,0,N,0,173,137,109,0
17355,73,100,14,S,F,M,3,N,25,0,35,127000,W,5,O,0,14,0,0.79,0,126,A,0,1,0,0,0,1,0,0,0,N,0,173,126,109,0
17356,67,100,1,M,F,M,4,N,0,0,15,54000,R,3,O,0,7,0,0.89,0,83,1,0,0,0,1,0,1,0,0,0,N,0,173,85,72,0
17357,42,100,11,S,F,M,3,Y,65,100,100,117000,B,3,O,0,6,71.9,0.92,3,74,A,0,2,0,0,0,3,0,0,0,N,0,74,74,50,0
17358,54,100,14,S,F,S,2,N,45,0,45,157000,W,8,A,0,1,71.97,0.67,7,16,0,0,4,0,0,1,3,0,0,0,Y,2,173,65,53,0
17359,55,100,1,S,F,M,2,N,0,0,35,69000,B,2,O,0,15,39.95,NA,1,173,A,0,1,0,0,0,1,0,0,0,N,0,173,173,119,0
17361,38,100,12,S,F,M,4,Y,100,100,65,221000,W,7,B,0,5,0,0.45,0,49,A,1,1,0,0,0,2,0,1,0,N,0,78,49,36,0
17362,45,100,14,S,F,M,4,Y,100,100,100,126000,M,4,E,0,5,24,0.91,1,27,A,0,2,0,0,0,2,0,0,0,N,0,172,86,73,0
17365,50,100,14,S,F,S,3,N,25,25,25,58000,M,4,C,0,7,13.97,0.47,1,89,A,1,1,0,0,0,1,1,0,0,N,0,171,89,73,0
17366,69,100,14,S,F,M,4,N,45,35,35,55000,W,4,E,0,5,35.97,0.92,2,50,A,0,1,0,0,0,1,0,0,0,N,0,171,50,25,0
17367,56,100,1,S,F,M,1,U,0,0,25,108000,W,7,E,0,0,0,0.81,0,22,A,0,1,0,0,0,1,0,0,0,N,0,171,22,10,0
17369,37,100,13,S,F,M,5,Y,100,100,100,169000,W,3,O,0,3,65,0.38,4,59,A,0,2,1,0,0,4,0,0,0,N,0,171,160,111,0
17370,40,100,9,S,F,M,6,Y,45,100,100,87000,W,5,E,0,5,13.97,0.18,1,28,A,0,1,0,0,0,2,0,0,0,N,0,156,28,13,0
17371,75,100,14,S,F,M,2,N,0,0,35,31000,R,7,A,0,1,14.97,0.73,1,16,A,0,2,0,0,1,1,0,0,0,N,0,93,93,80,0
17372,51,100,14,S,F,M,4,Y,0,100,0,116000,M,2,E,0,5,0,0,1,28,A,1,1,0,0,0,1,0,1,0,N,0,28,28,14,0
17373,40,100,1,S,M,S,4,Y,100,75,85,126000,U,3,E,0,4,34,0.92,2,40,5,0,1,0,1,0,2,0,0,0,N,0,44,44,16,0
17374,48,100,14,S,F,M,3,Y,65,100,100,3.00E+05,U,9,E,0,3,93.96,0.67,7,43,A,0,4,0,0,0,4,0,0,0,N,0,170,43,18,0
17375,46,100,6,S,F,M,2,N,0,0,0,112500,W,4,B,0,3,33.97,0.33,2,84,0,1,1,0,0,0,1,0,1,0,N,0,170,84,48,0
17376,71,100,12,S,F,S,2,Y,45,45,35,154000,U,5,O,0,8,0,1.25,0,111,A,0,1,0,0,0,1,0,0,0,N,0,171,111,97,0
17377,76,100,14,S,F,M,3,N,45,45,35,29000,R,2,E,0,4,30,1,2,33,A,0,1,0,0,0,1,0,0,0,N,0,170,33,18,0
17378,54,100,14,S,F,M,6,Y,65,55,100,75000,M,3,O,0,9,0,0.85,0,114,A,0,1,0,0,0,1,0,0,0,N,0,170,114,97,0
17379,65,100,14,S,F,M,5,N,15,0,35,129000,U,4,E,0,4,103.91,1.08,5,59,A,0,2,0,0,0,2,0,0,0,N,0,170,97,73,0
17380,59,100,14,S,F,M,3,Y,100,0,25,49000,M,3,O,0,8,0,0.84,0,78,A,0,1,0,0,0,1,0,0,0,N,0,170,78,49,0
17381,48,100,14,S,F,M,4,Y,45,100,45,74000,M,3,E,0,4,0,0.88,0,27,A,0,1,0,0,0,1,0,0,0,N,0,170,27,13,0
17382,62,100,14,S,F,M,4,N,45,0,35,94000,U,4,O,0,4,0,0,1,50,A,0,1,0,0,0,1,0,0,0,N,0,169,50,37,0
17384,44,100,3,S,F,S,4,Y,100,100,100,71000,H,2,O,0,10,37.84,0.79,2,100,A,0,0,1,0,0,1,0,0,0,N,0,129,100,76,0
17385,59,100,14,S,F,M,3,N,45,65,35,93000,R,5,C,0,3,9.99,0,2,58,A,1,1,0,0,0,1,1,0,0,N,0,58,58,45,0
17387,60,100,14,S,F,M,2,N,45,45,35,80000,M,4,O,0,12,39.95,NA,NA,168,A,0,1,0,0,0,1,0,0,0,N,0,168,168,116,0
17388,52,100,6,S,M,M,3,Y,65,100,65,60000,B,2,O,0,12,50.97,NA,2,158,A,0,1,0,0,0,1,0,0,0,N,0,168,158,109,0
17389,59,100,14,S,F,S,2,Y,45,45,35,21000,M,2,E,0,1,104.98,1.68,4,17,A,0,3,0,0,0,3,0,0,0,N,0,168,31,3,0
17390,73,100,14,S,F,S,1,N,15,0,45,84000,R,6,E,0,5,61.72,1,4,58,A,0,1,0,0,0,1,0,0,0,N,0,168,58,33,0
17391,58,100,14,S,F,M,3,N,45,45,45,42000,W,2,E,0,2,65,1.49,2,19,A,0,3,0,0,0,2,0,1,0,N,0,168,68,56,0
17392,56,100,12,S,F,M,4,Y,25,25,100,25000,W,1,E,0,5,20,0.08,1,36,A,0,1,0,0,0,1,0,0,0,N,0,168,36,22,0
17393,58,100,2,S,M,S,1,U,35,0,35,46000,W,2,O,0,13,38,NA,2,162,A,0,1,0,0,0,1,0,0,0,N,0,168,162,119,0
17394,43,100,8,S,F,M,4,Y,100,100,75,155000,H,4,E,0,5,68,0.56,5,48,A,0,1,0,0,0,2,0,0,0,N,0,142,48,35,1
17395,63,100,11,M,F,M,4,Y,100,100,100,180000,M,3,C,0,5,11.94,0.31,1,100,0,1,2,0,0,0,2,1,0,0,N,0,100,100,85,0
17396,66,100,7,S,F,M,4,Y,45,45,45,25000,U,1,B,0,4,213.88,1.46,14,52,A,0,3,0,0,0,2,0,1,0,N,0,141,52,44,0
17397,48,100,1,S,F,M,2,Y,45,100,45,58000,H,3,A,0,0,69.95,0.86,5,2,A,0,2,0,0,1,2,0,0,0,Y,1,166,144,117,0
17398,47,100,7,S,F,M,4,Y,100,100,100,234000,W,9,E,0,1,60.99,0.86,5,15,I,1,0,0,2,0,3,0,0,0,N,0,127,17,4,0
17399,49,100,14,S,F,M,2,Y,45,65,45,29000,B,3,C,0,8,19.97,0.9,1,64,A,0,2,0,0,0,1,1,0,0,N,0,135,64,49,0
17400,65,100,1,S,F,M,2,U,35,25,45,45000,M,1,O,0,4,27.97,0.56,2,49,A,0,2,0,0,0,2,0,0,0,N,0,168,49,36,0
17401,55,100,9,S,F,M,2,Y,100,100,100,62500,H,4,O,0,9,0,0.92,0,108,1,0,0,0,1,0,1,0,0,0,N,0,168,109,97,0
17402,42,100,14,S,F,M,3,Y,65,0,100,161000,H,5,E,0,6,138,1.33,3,106,A,0,1,0,0,0,1,0,0,0,N,0,167,106,24,0
17403,66,100,4,S,F,M,2,U,15,0,35,153000,U,6,O,0,14,85,NA,3,155,A,0,1,0,0,0,1,0,0,0,N,0,167,155,107,0
17404,49,100,3,S,F,M,4,Y,75,100,100,123000,M,6,E,0,10,148,0.86,6,63,A,0,2,0,0,0,2,1,0,0,N,0,167,63,11,0
17405,68,100,14,S,F,M,2,N,0,0,35,44000,R,2,B,0,10,23.94,1,1,58,4,1,0,0,1,0,1,0,1,0,N,0,61,61,46,0
17406,66,100,14,S,F,S,1,N,15,15,35,48000,W,3,O,0,9,27.45,0.04,3,64,A,0,2,0,0,0,2,0,0,0,N,0,64,64,50,0
17407,56,100,1,S,F,M,2,N,15,0,35,99000,M,4,A,0,11,368.67,NA,7,138,A,0,2,0,0,1,1,0,0,0,N,0,155,138,84,0
17408,48,100,13,S,M,M,4,Y,65,100,100,127000,B,4,E,0,4,22,0.92,1,57,A,0,1,0,0,0,2,0,0,0,N,0,57,57,31,0
17409,54,100,1,S,F,M,2,N,35,0,35,65000,U,4,O,0,5,0,0.56,0,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,37,0
17410,74,100,1,S,F,M,6,Y,100,45,45,129000,M,3,O,0,10,33,0.92,2,74,A,0,1,0,0,0,1,0,0,0,N,0,278,74,50,0
17411,50,100,14,S,F,M,4,Y,65,55,100,233000,W,6,E,0,4,22,0.78,2,29,A,0,2,0,0,0,2,0,0,0,N,0,73,29,13,0
17413,70,100,13,S,F,S,1,N,35,0,35,69000,B,3,C,0,9,55,NA,3,144,0,1,1,0,1,0,2,1,0,0,N,0,216,144,119,0
